53.27232242,-6.318211555,14/02/2011,2,247800.4013221557
53.447347,-6.2337777,14/02/2011,3,265703.55772406905
53.314,-6.24971,14/02/2011,1,225803.82420671487
53.346779,-6.5341544,15/02/2011,3,231782.9916167793
53.4502643,-6.2479618,15/02/2011,3,343470.9905264426
53.2888452,-6.3413326,15/02/2011,3,218198.1716792694
52.9693145,-6.025306812,15/02/2011,4,555982.6121328686
53.30216634,-6.303897947,16/02/2011,4,566431.3810107439
53.29539607,-6.283181906,16/02/2011,5,447067.5957468349
53.24748538,-6.117882729,16/02/2011,3,308460.489410475
53.361314,-6.2536505,16/02/2011,2,327348.5789522128
53.29068742,-6.133954525,16/02/2011,3,863810.9592353611
53.9493705,-6.5417267,16/02/2011,3,540256.3353204362
53.1072167,-7.2125244,16/02/2011,4,199573.1218426266
53.37472683,-6.245470047,16/02/2011,4,401953.27020544565
53.2827918,-6.2138316,16/02/2011,3,380510.97797962587
53.27444285,-6.300774515,16/02/2011,3,438376.7491010898
52.98248647,-6.977246265,17/02/2011,2,123351.83030569564
52.97939063,-6.994604079,17/02/2011,3,180016.5465555956
52.873231,-7.305243,17/02/2011,3,156836.0676947589
53.166793,-7.187255,17/02/2011,4,186380.29198298496
53.3223185,-6.2094008,17/02/2011,3,570228.148657761
53.038692,-7.280612,17/02/2011,3,101085.8173401628
52.0953083,-8.8157189,18/02/2011,5,159515.87567188227
52.1376047,-8.644746,18/02/2011,4,208536.96347300566
53.3408173,-6.2700484,18/02/2011,4,330307.40771118563
52.3927139,-8.6098032,18/02/2011,4,242175.86651449313
51.9913836,-8.2280216,18/02/2011,3,163330.60702124803
54.09024898,-8.52317373,18/02/2011,4,146027.51103192227
51.8628709,-8.4174371,21/02/2011,3,250550.78127520814
53.29685872,-6.168359255,22/02/2011,2,376179.57452825207
51.691381,-8.524597168,22/02/2011,3,634903.3298884889
54.0062555,-6.3830781,22/02/2011,2,228128.34945902674
53.1465644,-7.1759605,22/02/2011,4,180695.58631298662
53.810226,-9.1379069,22/02/2011,4,218835.84902327307
53.27754196,-6.117386667,22/02/2011,2,436575.142678244
53.27409363,-6.179101467,23/02/2011,3,509086.4012829256
53.81071247,-9.477731017,23/02/2011,4,327192.0128502769
53.96984539,-6.388549805,23/02/2011,4,53488.04979561041
52.9741934,-6.0301756,23/02/2011,4,421915.7839351212
53.0272775,-9.2978668,23/02/2011,2,118736.88784721994
53.3591346,-6.1962083,24/02/2011,1,400120.0816731195
53.74744476,-9.751782023,24/02/2011,3,212179.31773409265
53.52465441,-6.179452871,24/02/2011,3,261295.5640710042
52.6442199,-7.2430488,24/02/2011,2,191318.8500880898
53.39924799,-6.233501323,24/02/2011,4,265252.85040060314
53.52288127,-6.172146534,24/02/2011,2,202816.41952421557
53.4798498,-9.0310659,24/02/2011,4,194347.56611230975
53.4518737,-6.9247341,24/02/2011,4,164729.24510475312
53.437452,-6.1331526,25/02/2011,4,648535.1346246586
52.26249763,-8.263736248,25/02/2011,4,211604.09198764217
54.27210927,-8.496675699,25/02/2011,2,202353.9310594464
54.086884,-6.257272,25/02/2011,2,94459.74503078281
53.3414083,-8.941347276,28/02/2011,5,200018.77694665073
53.420211,-8.606398,28/02/2011,4,248220.66576791092
53.42176665,-6.15715835,28/02/2011,4,733664.026353984
53.2726671,-6.352067,28/02/2011,3,285458.1127036845
53.597637,-6.1827707,28/02/2011,5,536094.0432525022
52.8329331,-6.9198353,01/03/2011,3,150729.6111646271
52.046925,-8.340736,01/03/2011,4,297951.3772706601
53.70294659,-7.782092832,01/03/2011,4,123781.19205132924
53.249087,-9.209449,01/03/2011,4,318376.99544305
53.34193314,-9.183012922,01/03/2011,5,465985.6215330039
53.2768947,-6.2563215,02/03/2011,3,355187.55021049164
53.2849215,-6.2966251,02/03/2011,3,442265.7029343939
52.44220586,-9.485996962,02/03/2011,3,108382.25916263793
51.8978655,-8.4710941,02/03/2011,3,168188.2986317501
52.13475113,-7.93684092,02/03/2011,2,153893.13198329668
53.4485321,-7.8890955,02/03/2011,2,187039.6387280676
53.3618781,-6.4523361,03/03/2011,5,626353.2217568757
53.4067765,-6.870316,03/03/2011,4,305165.5320337061
53.2703463,-6.3720703,03/03/2011,2,167747.35319876432
53.1619538,-7.2068596,04/03/2011,3,103401.49966297472
53.16088115,-7.206166415,04/03/2011,3,101043.30435949567
52.8544789,-7.588604,04/03/2011,3,116257.60872783956
52.798375,-6.2358518,04/03/2011,2,120327.13249471258
53.5839711,-6.1328602,04/03/2011,2,234135.94074517812
51.56122183,-9.149829857,04/03/2011,4,1403912.757437462
53.1467703,-7.3059082,07/03/2011,2,82238.92564461597
53.1907833,-6.1780965,07/03/2011,4,620182.1406677762
53.35349611,-6.287810218,07/03/2011,3,312172.5098023152
51.8713376,-8.3922294,07/03/2011,4,443345.75285150466
54.3530549,-8.4887409,07/03/2011,4,259184.7537205226
53.9958427,-6.4152886,07/03/2011,4,226499.95180493296
53.3396531,-6.2803047,08/03/2011,2,173013.79454619344
53.3074637,-6.3221514,08/03/2011,4,557044.281740644
53.18832413,-8.910669738,08/03/2011,4,191562.381688355
53.1554436,-7.1905088,08/03/2011,3,109997.12231623616
53.3792149,-6.098895,08/03/2011,4,735129.6393470104
53.74283141,-9.58840163,09/03/2011,3,289538.3136110235
53.1708044,-6.5325367,09/03/2011,3,295481.89802940906
52.523185,-9.671804,09/03/2011,4,153920.0765934572
53.2071635,-6.6525221,09/03/2011,3,246354.10172128928
51.7389199,-9.8770743,10/03/2011,4,434469.1573282415
53.0965991,-8.8162898,10/03/2011,3,129612.18108517317
53.3606766,-6.1828179,11/03/2011,3,404976.8054948311
52.67554942,-8.552513123,11/03/2011,3,136956.6989540953
52.2111831,-8.774128,11/03/2011,3,371443.1852580856
53.3976023,-6.2422693,11/03/2011,2,152233.1247312444
51.73151021,-8.632111039,11/03/2011,3,369132.2392909498
53.37629316,-6.404510774,11/03/2011,3,212926.34001195984
53.3827039,-6.3087116,12/03/2011,3,109024.43481952783
53.4448072,-6.1336207,14/03/2011,3,488598.64304833865
53.3406877,-6.4179039,14/03/2011,2,164230.49329631517
51.77844319,-10.20845916,14/03/2011,2,106805.93088581877
51.78110233,-10.19887075,14/03/2011,2,308935.50235285045
53.2678053,-7.4960232,14/03/2011,3,173862.0059894537
53.2755512,-6.3319377,14/03/2011,3,240766.86447526774
51.5637325,-9.0946198,15/03/2011,4,499300.8306833515
54.3041925,-8.1402948,15/03/2011,2,75464.70689916781
53.6402726,-6.6541463,15/03/2011,3,125349.62752640458
54.0545323,-7.8066049,15/03/2011,2,78132.66573716648
53.298963,-6.356158076,15/03/2011,3,211442.96348326583
53.2669442,-6.1849413,15/03/2011,2,549718.0252345462
53.6913635,-9.9005705,15/03/2011,2,144375.8083137825
53.3390142,-9.1838654,16/03/2011,3,328295.3024241615
53.3971102,-6.3815975,16/03/2011,3,40275.7083406754
53.72474804,-6.886367798,16/03/2011,4,219468.9798101737
51.7726083,-8.4937546,16/03/2011,5,641449.3779918194
52.24487327,-6.8193498,16/03/2011,4,198581.14943222253
53.8236586,-9.397355795,16/03/2011,2,98542.06658117282
53.3224275,-6.2437963,16/03/2011,3,557470.7970312001
53.3678275,-6.2871264,16/03/2011,2,197627.76813299707
53.2802262,-6.4682007,16/03/2011,6,517458.67274960293
53.8462845,-6.5403936,18/03/2011,3,205365.12209502578
53.27219853,-6.136439993,19/03/2011,3,290935.12052718515
52.97932276,-6.057565959,19/03/2011,4,319121.54363738
53.413013,-7.9061643,20/03/2011,3,31218.63226363718
53.3420599,-6.4476713,21/03/2011,3,245111.33112044903
53.878556,-6.6124179,21/03/2011,4,318602.5480374062
52.00768134,-7.696258025,21/03/2011,4,277772.07248881535
53.2136016,-6.1091709,21/03/2011,3,257496.93518778723
53.3754633,-6.2425301,21/03/2011,2,254455.15802821197
53.85837965,-6.540443235,21/03/2011,5,321271.981907944
53.3871927,-6.2680577,21/03/2011,3,248036.64845853497
53.9791295,-7.3560449,22/03/2011,3,100577.96676619707
54.0109759,-7.3702362,22/03/2011,3,94107.70487928012
53.9947081,-7.3556541,22/03/2011,3,106257.33855182918
53.9893212,-7.3773026,22/03/2011,3,120573.83377686495
53.9886036,-7.3781173,22/03/2011,4,189160.81881687007
52.0613132,-9.4862595,22/03/2011,3,196274.72057260902
51.9571727,-7.7402115,22/03/2011,2,123038.43663353854
54.0131281,-7.3596798,22/03/2011,3,132383.32256516386
53.2045029,-6.1128409,23/03/2011,4,385871.2605372802
51.673098,-8.986666,23/03/2011,5,189525.63862949892
52.9761441,-6.0313765,23/03/2011,4,323441.23872506677
53.27996959,-6.325721741,23/03/2011,2,197113.85979525623
53.3478679,-6.371716,23/03/2011,3,200494.68073426044
53.81777046,-9.461281016,24/03/2011,4,399021.86802797776
52.8318619,-6.9297123,24/03/2011,3,129834.01705176526
54.04154105,-6.333878449,25/03/2011,3,162561.25249608935
52.4521073,-9.4767977,25/03/2011,3,150071.67121874873
52.2482327,-7.1004746,25/03/2011,4,272208.86097495974
53.31963746,-6.257983228,25/03/2011,3,636478.541663656
51.8757025,-8.718949,26/03/2011,4,350263.6915650387
53.2256455,-6.9905402,28/03/2011,3,120844.54678276693
53.381827,-6.3949138,28/03/2011,4,363498.8637885474
53.3154116,-6.3143978,28/03/2011,3,276191.22422290256
53.3506651,-6.3698734,29/03/2011,3,227721.7150487758
52.1649298,-7.1437526,29/03/2011,2,66987.32022313197
53.49301806,-6.111788746,29/03/2011,4,306529.8628867573
53.3425522,-6.4000231,29/03/2011,3,211771.52643358632
53.3938121,-6.2058758,29/03/2011,4,162023.23849459915
53.3980442,-6.1989713,30/03/2011,3,57830.985728164465
52.4487678,-9.4930141,30/03/2011,3,100987.5487374629
52.4575716,-9.4880079,30/03/2011,4,190869.80705226914
52.6397394,-6.2325281,31/03/2011,2,86213.86068614414
52.6760658,-8.6629486,31/03/2011,3,164066.84598875605
53.38982956,-6.595101357,31/03/2011,3,209267.63709429943
54.9764309,-7.7330034,01/04/2011,3,176622.45504413132
53.72779492,-7.058372498,01/04/2011,3,137934.48779793773
53.33988911,-6.279278275,01/04/2011,2,175490.40921180006
52.9914013,-6.9827695,01/04/2011,2,72706.36844176798
55.1605766,-7.9213698,01/04/2011,4,208504.49651067247
53.377129,-6.233057,01/04/2011,3,246013.17965055586
53.366183,-6.2677576,01/04/2011,4,555511.2853258831
53.28601,-6.13213,01/04/2011,3,601751.655156386
53.3186068,-6.3876046,04/04/2011,3,278452.32248969254
53.19630169,-6.102883149,05/04/2011,4,549100.056096179
52.8688079,-9.1879724,05/04/2011,5,274444.45041162113
53.3664346,-6.2040083,05/04/2011,4,653989.4109822885
53.36673814,-6.27456665,05/04/2011,4,391605.85916031635
53.1838349,-6.1301123,06/04/2011,2,212950.39370966476
53.4347733,-6.1296415,06/04/2011,4,485733.74243731116
53.2742309,-6.3600858,06/04/2011,2,154421.38852604144
53.8912327,-6.6148268,06/04/2011,4,322731.6195574203
53.2389688,-6.1382782,06/04/2011,5,884977.2062614172
53.3186398,-6.2538303,06/04/2011,5,2405505.9925446534
52.1305639,-7.4615407,06/04/2011,5,219251.0348787121
54.1310524,-6.8947884,06/04/2011,3,217909.89853630247
53.7302004,-6.3469022,06/04/2011,3,249326.6552315046
53.2629018,-6.2179077,06/04/2011,3,347386.8522362575
52.5730155,-8.6689433,06/04/2011,4,325687.5873833031
53.05702271,-6.855494881,06/04/2011,3,261348.62248141243
53.27538049,-6.301152906,07/04/2011,4,525629.0476406129
53.35837657,-6.269609928,07/04/2011,3,265384.62827183574
52.2369527,-7.4864852,07/04/2011,3,187543.38410444016
52.6525887,-8.6260065,07/04/2011,2,81613.51461956621
54.01736398,-6.382005215,07/04/2011,4,245144.41657700686
51.8855043,-8.4921587,07/04/2011,3,252305.1606344144
54.08741379,-6.258087158,07/04/2011,3,101686.33376095902
53.1688669,-6.7062752,07/04/2011,6,214335.46014223227
53.24722868,-6.135102555,08/04/2011,3,202430.0301051853
53.6233687,-6.9207671,08/04/2011,3,136081.6965436056
52.27482761,-9.697043896,08/04/2011,3,181810.59136134767
52.6564131,-8.6007939,08/04/2011,4,205962.4412740193
53.16489978,-6.907224655,09/04/2011,3,170351.2302732161
52.54420783,-7.462806702,09/04/2011,5,313448.9995716587
52.0828818,-9.470214844,10/04/2011,3,170932.136955197
53.3228761,-6.324091,11/04/2011,3,216752.77753479502
53.304776,-8.752306,11/04/2011,3,145470.03111752105
54.217407,-9.091369,11/04/2011,3,209783.32890315057
53.66340081,-9.219281579,11/04/2011,4,264473.41178998054
53.300152,-6.756806,11/04/2011,4,255109.52309430766
54.036007,-9.205685,11/04/2011,6,525602.6426104784
53.542828,-8.843682,11/04/2011,3,160651.28840314082
53.28488306,-6.182920933,11/04/2011,4,513200.8296233888
53.3764177,-6.3852661,11/04/2011,3,244387.31800725393
53.395119,-6.670841,11/04/2011,4,226996.15679489757
52.672634,-7.255096,12/04/2011,2,131407.3888117158
52.677788,-7.263079,12/04/2011,5,305339.5683055156
52.315399,-6.47438,12/04/2011,3,165307.66727954315
52.338039,-6.464092,12/04/2011,3,106275.21019283427
53.76264002,-6.843443769,12/04/2011,3,128125.73627081969
52.249096,-6.342807,12/04/2011,4,284248.5763501707
52.678043,-7.024145,12/04/2011,3,146062.57716145506
52.9126677,-8.527,12/04/2011,3,142084.84575932502
52.645329,-7.256384,12/04/2011,5,296432.88214448723
53.1892721,-6.115045,13/04/2011,2,194955.59437028412
51.674259,-8.694305,13/04/2011,3,241704.43114782136
52.508358,-6.570253,13/04/2011,1,114175.76737006081
53.51785422,-6.543872876,13/04/2011,2,152500.5516408362
52.506321,-6.386104,13/04/2011,3,146559.37079815744
51.943207,-8.01487,13/04/2011,5,507845.6541437292
52.398647,-6.640549,13/04/2011,4,248228.55226996017
53.3617564,-6.4524726,13/04/2011,4,425207.57492803724
51.86864928,-8.432166168,13/04/2011,4,398851.70495511865
52.3989,-8.57313,13/04/2011,3,189179.18069540165
52.590118,-6.497726,13/04/2011,2,50453.99161616829
52.509972,-6.583364,13/04/2011,3,125664.01886163597
52.4532948,-8.444771005,13/04/2011,5,234960.86394678734
53.63412986,-6.650547981,13/04/2011,4,238495.6565662808
53.209308,-6.1179847,13/04/2011,2,191966.49872039535
52.1888561,-7.8444378,14/04/2011,5,278285.9407803735
53.3742404,-6.4949369,14/04/2011,4,363135.2534430564
52.516319,-6.288482,14/04/2011,3,141731.50102823984
52.715317,-6.501718,14/04/2011,3,170148.32896941205
53.34646,-6.4806144,14/04/2011,4,348709.7401811745
52.1804342,-7.5432745,14/04/2011,3,208320.84826769898
53.3483482,-6.5394187,14/04/2011,3,192508.76825672007
53.3553542,-6.4307785,14/04/2011,2,183963.49602054886
52.67857,-6.395073,14/04/2011,4,314003.8002450924
52.1360234,-8.2813372,14/04/2011,3,138014.26024897723
53.3734005,-6.2056639,14/04/2011,3,322608.51474958676
51.622601,-8.898883,14/04/2011,3,205385.15883955848
52.1484289,-7.8538586,14/04/2011,1,72278.46939919016
53.2824628,-6.3547658,14/04/2011,3,213505.74727629274
53.351516,-6.549889,15/04/2011,3,201177.7511444484
53.3463016,-6.5399235,15/04/2011,4,302841.2162360043
53.3680185,-6.3193488,15/04/2011,6,411588.9754390841
53.274334,-6.3613841,15/04/2011,3,278596.26246094756
53.67567858,-9.885103904,15/04/2011,5,382900.39280329994
53.652328,-7.7046668,18/04/2011,2,67624.45969440567
51.930931,-8.901887,18/04/2011,3,198877.42743426043
51.851402,-9.156471,18/04/2011,2,90375.42353165518
53.7223233,-7.7954072,18/04/2011,3,147836.4764855259
53.270278,-6.3716529,18/04/2011,2,157493.25032786393
53.5783914,-6.1193419,18/04/2011,4,533063.8743187984
51.911503,-8.968599,18/04/2011,6,328213.8797825579
54.1170697,-9.1412015,19/04/2011,3,109465.10519637968
52.82941725,-8.994495812,19/04/2011,5,250923.32850922862
53.33776,-6.4345341,19/04/2011,3,234436.2330708056
53.209599,-6.654593,19/04/2011,2,156716.87705302925
53.3506154,-6.2649965,19/04/2011,2,189874.06640109248
53.34518159,-6.342612489,19/04/2011,2,141224.76441664065
53.4020499,-6.1731502,19/04/2011,3,330174.1153585334
52.07285921,-8.104906053,19/04/2011,6,293750.9274924681
53.254471,-6.673808,19/04/2011,4,332022.1490074029
52.42927788,-8.465405703,20/04/2011,3,146115.98200953536
52.662361,-7.236099,20/04/2011,3,172958.12377220922
54.2634143,-6.9648488,20/04/2011,4,244603.07594022772
52.2431483,-7.1089734,20/04/2011,3,119279.79263909816
53.848097,-9.487328,20/04/2011,4,184871.2790510572
53.99624978,-6.403213478,20/04/2011,3,112590.24895586513
52.682159,-9.649375,20/04/2011,3,140510.495007734
53.85627,-7.92192,20/04/2011,4,194367.35864151857
52.67874986,-9.656853676,20/04/2011,4,226516.33476870105
53.96513,-6.391329,20/04/2011,4,248781.50256965356
53.8512584,-8.9966284,20/04/2011,3,69170.00400719221
53.2841756,-6.2748373,20/04/2011,4,400097.4730952645
53.3926805,-6.4290204,20/04/2011,3,200036.61636843375
54.22956791,-8.297767639,21/04/2011,4,169924.10632517142
54.33917199,-8.525862694,21/04/2011,3,94632.17328625491
53.1576162,-6.0792233,21/04/2011,3,211317.89221793163
52.26886646,-9.714338779,21/04/2011,3,184106.65501656308
53.3481333,-6.4037052,21/04/2011,3,135957.1017060849
53.1872726,-6.7974777,21/04/2011,3,169633.5195061801
53.2783915,-6.3134694,21/04/2011,4,483101.4468891688
53.3845326,-6.228496,21/04/2011,4,295009.777866921
53.89921,-6.399076,21/04/2011,5,304856.21480221674
53.541939,-6.948423,26/04/2011,2,77264.92525348124
51.8966993,-8.4594939,26/04/2011,3,141911.50407936072
53.1942835,-6.1700983,26/04/2011,5,419932.65107613633
53.3058703,-6.264688,26/04/2011,3,382683.1130332415
53.2396267,-6.1302472,26/04/2011,3,267195.82376434706
53.265213,-6.819763,26/04/2011,2,184750.18501010403
53.2336882,-6.6508721,27/04/2011,4,313226.31142484077
53.625809,-6.479702,27/04/2011,5,427863.3194532213
52.56627903,-6.202925957,27/04/2011,4,270483.6276456807
54.116169,-6.749396,27/04/2011,4,156574.1458181229
53.648911,-6.662178,27/04/2011,5,348664.1666554928
53.640228,-6.653524,27/04/2011,3,161378.5867140576
53.512245,-6.396918,27/04/2011,2,133861.7017038214
53.623604,-6.912696,27/04/2011,4,304353.8771581726
53.65955,-6.676449,27/04/2011,5,351367.9893988555
54.315477,-6.8985893,27/04/2011,5,376857.1505025701
53.552013,-6.358992,27/04/2011,4,416795.69875737967
53.502701,-6.304243,27/04/2011,5,428368.5690723896
53.5078843,-6.4511294,27/04/2011,3,225317.59587623068
53.0070887,-6.1085701,28/04/2011,4,315380.30174080795
53.1006209,-7.3388672,28/04/2011,3,128823.45698058623
53.1246031,-6.0759974,28/04/2011,3,193579.7955966355
53.1832289,-6.121493,28/04/2011,4,262985.25286948413
53.353989,-6.234439,28/04/2011,2,157611.37123650292
52.4204567,-9.2715151,28/04/2011,3,131509.97655322446
53.360639,-6.199322,28/04/2011,3,363890.8732751661
52.906734,-9.2904613,29/04/2011,5,283486.6007517339
52.716019,-6.3607407,29/04/2011,5,498601.8992859732
54.0416063,-7.3210767,01/05/2011,4,171201.3323983084
54.2579298,-8.4610391,03/05/2011,4,261164.81455426014
53.48602852,-6.152880669,03/05/2011,2,223197.23620537866
52.242638,-6.952254,03/05/2011,3,173197.7678528149
52.333469,-6.480311,03/05/2011,4,269161.8042003684
53.3523704,-6.2878014,03/05/2011,2,191968.52251606598
53.2722267,-6.1954535,03/05/2011,3,357064.97246988426
53.2932029,-6.1647239,03/05/2011,2,242800.74485923772
54.1161093,-7.0134632,04/05/2011,3,107938.68174200764
53.33948026,-6.225403037,04/05/2011,2,239152.88829652593
52.6717222,-8.6100141,04/05/2011,4,170069.48990281802
53.364032,-6.214973,04/05/2011,4,475304.11650728015
53.3884219,-6.0717273,04/05/2011,2,242502.55188462033
53.8990614,-6.8057315,04/05/2011,3,224519.69222571162
54.07187975,-8.368835449,04/05/2011,4,214273.6703993521
51.8866732,-8.4707426,04/05/2011,4,231356.2558319314
53.3128379,-6.303874,04/05/2011,6,638587.6079705559
53.4618393,-6.7636299,04/05/2011,4,303853.6569278534
53.3187696,-6.4134814,05/05/2011,3,179949.18124926917
53.2959005,-6.1788089,05/05/2011,3,388418.5701406157
53.51292,-6.466591,05/05/2011,4,343631.3804510931
53.5232232,-8.8469891,06/05/2011,4,162744.97105917367
52.190006,-6.840017,06/05/2011,4,146017.55329104525
51.96699455,-8.644949889,06/05/2011,5,288649.19172319764
53.16112771,-7.208578388,06/05/2011,3,108129.11320138437
52.3885213,-9.2799409,06/05/2011,5,229595.26917534223
53.19216558,-6.102216725,06/05/2011,3,197709.19116483917
53.524,-6.3162,06/05/2011,3,252992.37348330658
52.4125113,-9.3861866,06/05/2011,4,223563.41051361687
52.4483744,-9.4826887,06/05/2011,5,226564.31221247604
53.366117,-6.235809,06/05/2011,3,325073.4095418464
52.4485949,-9.4830251,06/05/2011,2,142675.40530442374
52.9797021,-6.055728,06/05/2011,4,270848.25517610996
53.508384,-6.386199,06/05/2011,4,242709.89219195928
53.26094,-6.20445,06/05/2011,4,431854.097246716
53.912062,-6.9793285,06/05/2011,3,109803.19655948157
53.196158,-6.120683,07/05/2011,4,314361.6868934905
52.637533,-8.6436005,09/05/2011,4,202219.9866261538
53.3669369,-6.2885046,09/05/2011,2,146913.773213615
53.33643,-6.392529,09/05/2011,3,139749.35584774672
52.8584101,-8.955469,10/05/2011,4,185293.1290429376
53.2985583,-6.2644924,10/05/2011,5,756690.2740008387
53.7153179,-6.3690961,10/05/2011,2,106926.21891042606
51.89416356,-8.439972688,10/05/2011,4,559146.757393473
53.2446735,-6.221137,10/05/2011,4,694690.855076399
53.3998573,-6.1767311,10/05/2011,4,262067.98438363464
53.34076452,-6.23679044,10/05/2011,2,274875.9284783964
54.258514,-6.982488,11/05/2011,3,140772.51122469554
52.3072445,-6.8596808,11/05/2011,4,157612.76851300392
53.3595931,-6.2638807,11/05/2011,3,209600.89134471302
53.339668,-6.426156,11/05/2011,4,266674.68225223577
51.57828326,-9.033744812,11/05/2011,3,254402.7995652969
